itis_tsn,scientific_name,huc8,AGAP,GBIF,IchthyMaps,NatureServe
163517,Pimephales promelas,11120202,1.0,1.0,1.0,1.0
163517,Pimephales promelas,11120301,,1.0,1.0,
163517,Pimephales promelas,11120302,1.0,1.0,1.0,1.0
163517,Pimephales promelas,11120303,1.0,,1.0,1.0
163517,Pimephales promelas,11120304,1.0,,1.0,1.0
163517,Pimephales promelas,11130101,1.0,1.0,1.0,1.0
163517,Pimephales promelas,11130102,,1.0,1.0,1.0
163517,Pimephales promelas,11130103,,1.0,1.0,
163517,Pimephales promelas,11130104,,1.0,1.0,
163517,Pimephales promelas,11130105,,1.0,1.0,
163517,Pimephales promelas,11130201,1.0,1.0,1.0,1.0
163517,Pimephales promelas,11130202,,,1.0,1.0
163517,Pimephales promelas,11130203,1.0,,1.0,1.0
163517,Pimephales promelas,11130204,,1.0,1.0,
163517,Pimephales promelas,11130205,,1.0,1.0,
163517,Pimephales promelas,11130206,,1.0,1.0,1.0
163517,Pimephales promelas,11130208,,,1.0,1.0
163517,Pimephales promelas,11130209,,1.0,1.0,
163517,Pimephales promelas,11130210,1.0,,1.0,
163517,Pimephales promelas,11130301,1.0,1.0,1.0,1.0
163517,Pimephales promelas,11130302,1.0,,1.0,1.0
163517,Pimephales promelas,11130303,1.0,,1.0,1.0
163517,Pimephales promelas,11130304,,1.0,1.0,
163517,Pimephales promelas,11140101,,1.0,1.0,
163517,Pimephales promelas,11140102,,,1.0,
163517,Pimephales promelas,11140104,,1.0,1.0,
163517,Pimephales promelas,11140105,,,1.0,
163517,Pimephales promelas,11140106,,1.0,1.0,
163517,Pimephales promelas,11140107,,,1.0,
163517,Pimephales promelas,11140108,,,1.0,
163517,Pimephales promelas,11140207,,,1.0,
163517,Pimephales promelas,11140301,,1.0,1.0,
163517,Pimephales promelas,11140302,,,1.0,
163517,Pimephales promelas,12010001,,,1.0,
163517,Pimephales promelas,12020005,,1.0,,
163517,Pimephales promelas,12020006,,1.0,1.0,
163517,Pimephales promelas,12030101,,,,1.0
163517,Pimephales promelas,12030102,1.0,,1.0,
163517,Pimephales promelas,12030103,,,1.0,
163517,Pimephales promelas,12030104,,,1.0,
163517,Pimephales promelas,12030105,1.0,1.0,1.0,
163517,Pimephales promelas,12030106,1.0,1.0,1.0,
163517,Pimephales promelas,12030109,,1.0,1.0,
163517,Pimephales promelas,12030202,1.0,1.0,,
163517,Pimephales promelas,12040103,,,1.0,
163517,Pimephales promelas,12040201,,,1.0,
163517,Pimephales promelas,12050001,,,1.0,1.0
163517,Pimephales promelas,12050002,,,1.0,
163517,Pimephales promelas,12050003,,1.0,,
163517,Pimephales promelas,12050004,,1.0,1.0,1.0
163517,Pimephales promelas,12050006,,1.0,1.0,
163517,Pimephales promelas,12050007,,1.0,1.0,
163517,Pimephales promelas,12060102,,1.0,1.0,
163517,Pimephales promelas,12060103,,,1.0,
163517,Pimephales promelas,12060104,,1.0,1.0,
163517,Pimephales promelas,12060105,,,1.0,
163517,Pimephales promelas,12060201,1.0,1.0,1.0,1.0
163517,Pimephales promelas,12060202,,1.0,1.0,1.0
163517,Pimephales promelas,12060203,,1.0,1.0,
163517,Pimephales promelas,12060204,,,1.0,1.0
163517,Pimephales promelas,12070101,,1.0,1.0,
163517,Pimephales promelas,12070103,,,1.0,
163517,Pimephales promelas,12070104,,,1.0,
163517,Pimephales promelas,12070201,,,1.0,1.0
163517,Pimephales promelas,12070202,,,,1.0
163517,Pimephales promelas,12070203,,1.0,1.0,1.0
163517,Pimephales promelas,12070205,,1.0,1.0,
163517,Pimephales promelas,12080002,1.0,1.0,1.0,1.0
163517,Pimephales promelas,12080004,,,1.0,
163517,Pimephales promelas,12080006,,,,1.0
163517,Pimephales promelas,12080007,1.0,1.0,1.0,
163517,Pimephales promelas,12080008,1.0,1.0,1.0,
163517,Pimephales promelas,12090101,1.0,1.0,1.0,1.0
163517,Pimephales promelas,12090102,,1.0,1.0,
163517,Pimephales promelas,12090104,,,1.0,
163517,Pimephales promelas,12090105,1.0,1.0,1.0,1.0
163517,Pimephales promelas,12090106,,1.0,1.0,1.0
163517,Pimephales promelas,12090107,,1.0,1.0,1.0
163517,Pimephales promelas,12090108,,1.0,1.0,
163517,Pimephales promelas,12090109,,,1.0,
163517,Pimephales promelas,12090110,,1.0,1.0,1.0
163517,Pimephales promelas,12090201,,1.0,1.0,1.0
163517,Pimephales promelas,12090204,,,1.0,1.0
163517,Pimephales promelas,12090205,,1.0,1.0,1.0
163517,Pimephales promelas,12090206,,1.0,1.0,1.0
163517,Pimephales promelas,12090301,,1.0,1.0,
163517,Pimephales promelas,12090302,,1.0,1.0,
163517,Pimephales promelas,12090402,,1.0,,
163517,Pimephales promelas,12100102,,1.0,1.0,
163517,Pimephales promelas,12100201,,1.0,1.0,1.0
163517,Pimephales promelas,12100202,,1.0,1.0,
163517,Pimephales promelas,12100203,,1.0,1.0,
163517,Pimephales promelas,12100301,,1.0,,
163517,Pimephales promelas,12100302,,1.0,1.0,
163517,Pimephales promelas,12110106,1.0,,,
163517,Pimephales promelas,12110108,,1.0,,
163517,Pimephales promelas,12110109,,1.0,,
163517,Pimephales promelas,12110110,,1.0,1.0,
163517,Pimephales promelas,12110111,,,1.0,
163517,Pimephales promelas,12110208,,,1.0,
163517,Pimephales promelas,13010001,1.0,,,
163517,Pimephales promelas,13010002,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13010003,1.0,1.0,1.0,
163517,Pimephales promelas,13010004,1.0,1.0,,
163517,Pimephales promelas,13010005,1.0,1.0,1.0,
163517,Pimephales promelas,13020101,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13020102,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13020201,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13020202,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13020203,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13020204,1.0,1.0,1.0,
163517,Pimephales promelas,13020207,,1.0,1.0,
163517,Pimephales promelas,13020211,,1.0,1.0,1.0
163517,Pimephales promelas,13030101,,,1.0,1.0
163517,Pimephales promelas,13030102,,1.0,,1.0
163517,Pimephales promelas,13030202,,1.0,,
163517,Pimephales promelas,13040201,,1.0,1.0,
163517,Pimephales promelas,13040202,,1.0,1.0,
163517,Pimephales promelas,13040203,,1.0,1.0,
163517,Pimephales promelas,13040204,,1.0,1.0,
163517,Pimephales promelas,13040205,,1.0,1.0,
163517,Pimephales promelas,13040206,,,1.0,
163517,Pimephales promelas,13040207,,1.0,1.0,
163517,Pimephales promelas,13040208,,1.0,1.0,
163517,Pimephales promelas,13060001,1.0,1.0,1.0,1.0
163517,Pimephales promelas,13060002,,1.0,1.0,
163517,Pimephales promelas,13060003,,1.0,1.0,1.0
163517,Pimephales promelas,13060004,,,1.0,
163517,Pimephales promelas,13060005,,,,1.0
163517,Pimephales promelas,13060007,,1.0,1.0,1.0
163517,Pimephales promelas,13060008,,1.0,1.0,1.0
163517,Pimephales promelas,13060009,,1.0,1.0,1.0
163517,Pimephales promelas,13060010,,,,1.0
163517,Pimephales promelas,13060011,,1.0,1.0,1.0
163517,Pimephales promelas,13070001,,1.0,1.0,
163517,Pimephales promelas,13070002,,1.0,1.0,
163517,Pimephales promelas,13070008,,1.0,1.0,
163517,Pimephales promelas,13070012,,1.0,1.0,
163517,Pimephales promelas,13080003,,,1.0,
163517,Pimephales promelas,14010001,1.0,,,
163517,Pimephales promelas,14010005,1.0,,,
163517,Pimephales promelas,14020001,1.0,,,
163517,Pimephales promelas,14020004,1.0,,,
163517,Pimephales promelas,14020005,1.0,,,
163517,Pimephales promelas,14020006,1.0,,,
163517,Pimephales promelas,14030001,1.0,1.0,,
163517,Pimephales promelas,14030002,1.0,,,
163517,Pimephales promelas,14030003,1.0,,,
163517,Pimephales promelas,14030005,1.0,,,1.0
163517,Pimephales promelas,14040101,1.0,,,
163517,Pimephales promelas,14040103,,,1.0,
163517,Pimephales promelas,14040104,1.0,,1.0,
163517,Pimephales promelas,14040105,1.0,1.0,1.0,
163517,Pimephales promelas,14040106,,,1.0,
163517,Pimephales promelas,14040107,1.0,1.0,,
163517,Pimephales promelas,14040108,1.0,1.0,,
163517,Pimephales promelas,14050001,1.0,1.0,,
163517,Pimephales promelas,14050002,1.0,1.0,,
163517,Pimephales promelas,14050003,1.0,1.0,,
163517,Pimephales promelas,14050005,1.0,1.0,,
163517,Pimephales promelas,14050006,1.0,,,
163517,Pimephales promelas,14060005,,,,1.0
163517,Pimephales promelas,14060008,1.0,,,1.0
163517,Pimephales promelas,14060010,,,1.0,1.0
163517,Pimephales promelas,14070001,,1.0,,1.0
163517,Pimephales promelas,14070002,,,,1.0
163517,Pimephales promelas,14070003,,,,1.0
163517,Pimephales promelas,14070006,,,1.0,1.0
163517,Pimephales promelas,14080101,1.0,1.0,1.0,1.0
163517,Pimephales promelas,14080102,1.0,,,
163517,Pimephales promelas,14080104,1.0,1.0,1.0,
163517,Pimephales promelas,14080105,1.0,1.0,1.0,1.0
163517,Pimephales promelas,14080106,,,1.0,
163517,Pimephales promelas,14080107,1.0,,,
163517,Pimephales promelas,14080201,,1.0,,1.0
163517,Pimephales promelas,14080202,1.0,,,
163517,Pimephales promelas,14080203,1.0,,,
163517,Pimephales promelas,14080204,1.0,,,
163517,Pimephales promelas,14080205,,,,1.0
163517,Pimephales promelas,15010001,1.0,,1.0,
163517,Pimephales promelas,15010002,,1.0,1.0,
163517,Pimephales promelas,15010003,,,1.0,
163517,Pimephales promelas,15010005,,,1.0,
163517,Pimephales promelas,15010008,,,1.0,
163517,Pimephales promelas,15010012,,,1.0,
163517,Pimephales promelas,15020001,1.0,,1.0,
163517,Pimephales promelas,15020002,,,1.0,
163517,Pimephales promelas,15020004,,1.0,1.0,
163517,Pimephales promelas,15020005,1.0,,1.0,
163517,Pimephales promelas,15020008,1.0,,1.0,
163517,Pimephales promelas,15020010,,,1.0,
163517,Pimephales promelas,15020015,,,1.0,
163517,Pimephales promelas,15020016,,1.0,1.0,
163517,Pimephales promelas,15030101,,,1.0,
163517,Pimephales promelas,15030104,,,1.0,
163517,Pimephales promelas,15030201,,,1.0,
163517,Pimephales promelas,15030202,,,1.0,
163517,Pimephales promelas,15030203,1.0,,1.0,
163517,Pimephales promelas,15040001,,1.0,1.0,
163517,Pimephales promelas,15040002,1.0,1.0,1.0,
163517,Pimephales promelas,15040004,1.0,1.0,1.0,
163517,Pimephales promelas,15040005,,,1.0,
163517,Pimephales promelas,15040006,,,1.0,
163517,Pimephales promelas,15040007,,,1.0,
163517,Pimephales promelas,15050100,,,1.0,
163517,Pimephales promelas,15050202,1.0,,1.0,
163517,Pimephales promelas,15050203,,,1.0,
163517,Pimephales promelas,15050301,,,1.0,
163517,Pimephales promelas,15050302,,,1.0,
163517,Pimephales promelas,15060101,1.0,,1.0,
163517,Pimephales promelas,15060102,,,1.0,
163517,Pimephales promelas,15060103,1.0,,1.0,
163517,Pimephales promelas,15060104,,,1.0,
163517,Pimephales promelas,15060105,,,1.0,
163517,Pimephales promelas,15060106,,,1.0,
163517,Pimephales promelas,15060201,,,1.0,
163517,Pimephales promelas,15060202,1.0,,1.0,
163517,Pimephales promelas,15060203,,1.0,1.0,
163517,Pimephales promelas,15070102,1.0,,1.0,
163517,Pimephales promelas,15070103,,,1.0,
163517,Pimephales promelas,15070201,,,1.0,
163517,Pimephales promelas,15080301,,,1.0,
163517,Pimephales promelas,16010101,1.0,,,
163517,Pimephales promelas,16010202,1.0,,,
163517,Pimephales promelas,16020102,1.0,,1.0,
163517,Pimephales promelas,16020201,,,1.0,
163517,Pimephales promelas,16020204,1.0,,,
163517,Pimephales promelas,16030001,1.0,,,
163517,Pimephales promelas,16030003,1.0,,,
163517,Pimephales promelas,16040106,1.0,,,
163517,Pimephales promelas,16050201,1.0,,,
163517,Pimephales promelas,16050202,1.0,,,
163517,Pimephales promelas,17010203,1.0,,,
163517,Pimephales promelas,17010208,1.0,,1.0,
163517,Pimephales promelas,17010209,,,1.0,
163517,Pimephales promelas,17040203,1.0,,1.0,
163517,Pimephales promelas,17040206,1.0,,,
163517,Pimephales promelas,17040212,1.0,,,
163517,Pimephales promelas,17050101,1.0,,,
163517,Pimephales promelas,17050114,1.0,,,
163517,Pimephales promelas,17050115,1.0,,,
163517,Pimephales promelas,17050123,1.0,,,
163517,Pimephales promelas,17060109,1.0,,,
163517,Pimephales promelas,17110012,1.0,,,
163517,Pimephales promelas,18010202,1.0,,,
163517,Pimephales promelas,18010204,,,1.0,
163517,Pimephales promelas,18020111,1.0,,,
163517,Pimephales promelas,18020163,,1.0,,
163517,Pimephales promelas,18040002,1.0,,,
163517,Pimephales promelas,18050001,,,1.0,
163517,Pimephales promelas,18050002,,1.0,,
163517,Pimephales promelas,18060010,,1.0,,
163517,Pimephales promelas,18070102,1.0,1.0,,
163517,Pimephales promelas,18070103,1.0,,,
163517,Pimephales promelas,18070105,,1.0,,
163517,Pimephales promelas,18070203,1.0,1.0,,
163517,Pimephales promelas,18070301,,1.0,,
163517,Pimephales promelas,18090208,,1.0,,
163518,Pimephales vigilax,2080201,1.0,,,
163518,Pimephales vigilax,3150101,1.0,,1.0,1.0
163518,Pimephales vigilax,3150102,,,1.0,1.0
163518,Pimephales vigilax,3150103,,,,1.0
163518,Pimephales vigilax,3150104,1.0,,1.0,1.0
163518,Pimephales vigilax,3150105,,,1.0,1.0
163518,Pimephales vigilax,3150106,1.0,,1.0,1.0
163518,Pimephales vigilax,3150107,,,1.0,1.0
163518,Pimephales vigilax,3150108,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,3150109,,,1.0,1.0
163518,Pimephales vigilax,3150110,,,1.0,1.0
163518,Pimephales vigilax,3150201,1.0,,1.0,1.0
163518,Pimephales vigilax,3150202,1.0,,1.0,1.0
163518,Pimephales vigilax,3150203,1.0,,1.0,1.0
163518,Pimephales vigilax,3150204,1.0,,1.0,1.0
163518,Pimephales vigilax,3160101,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,3160102,,,1.0,1.0
163518,Pimephales vigilax,3160103,1.0,,1.0,1.0
163518,Pimephales vigilax,3160104,1.0,,1.0,1.0
163518,Pimephales vigilax,3160105,,,1.0,1.0
163518,Pimephales vigilax,3160106,,,1.0,1.0
163518,Pimephales vigilax,3160107,,,1.0,1.0
163518,Pimephales vigilax,3160108,1.0,,1.0,1.0
163518,Pimephales vigilax,3160109,1.0,,1.0,1.0
163518,Pimephales vigilax,3160110,,,1.0,1.0
163518,Pimephales vigilax,3160111,,,1.0,1.0
163518,Pimephales vigilax,3160112,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,3160113,1.0,,1.0,1.0
163518,Pimephales vigilax,3160201,,,1.0,1.0
163518,Pimephales vigilax,3160202,,,1.0,1.0
163518,Pimephales vigilax,3160203,,,1.0,1.0
163518,Pimephales vigilax,3160204,,,1.0,1.0
163518,Pimephales vigilax,3160205,,,,1.0
163518,Pimephales vigilax,3170001,,,1.0,1.0
163518,Pimephales vigilax,3170002,1.0,,1.0,1.0
163518,Pimephales vigilax,3170003,1.0,,1.0,1.0
163518,Pimephales vigilax,3170004,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,3170005,1.0,,1.0,1.0
163518,Pimephales vigilax,3170006,1.0,,1.0,1.0
163518,Pimephales vigilax,3170007,1.0,,,
163518,Pimephales vigilax,3180001,1.0,,1.0,1.0
163518,Pimephales vigilax,3180002,,,1.0,1.0
163518,Pimephales vigilax,3180003,,,1.0,1.0
163518,Pimephales vigilax,3180004,1.0,,1.0,1.0
163518,Pimephales vigilax,3180005,,1.0,1.0,1.0
163518,Pimephales vigilax,4030103,,,1.0,
163518,Pimephales vigilax,4030201,1.0,,1.0,1.0
163518,Pimephales vigilax,4030202,1.0,,,1.0
163518,Pimephales vigilax,4030204,,,,1.0
163518,Pimephales vigilax,4040003,,,1.0,1.0
163518,Pimephales vigilax,4100004,,,,1.0
163518,Pimephales vigilax,5010009,,,,1.0
163518,Pimephales vigilax,5020003,,,1.0,
163518,Pimephales vigilax,5020005,,,1.0,1.0
163518,Pimephales vigilax,5030103,1.0,,,
163518,Pimephales vigilax,5030201,,,1.0,1.0
163518,Pimephales vigilax,5030202,,,1.0,1.0
163518,Pimephales vigilax,5030203,1.0,,1.0,1.0
163518,Pimephales vigilax,5030204,1.0,,1.0,
163518,Pimephales vigilax,5040001,1.0,,1.0,1.0
163518,Pimephales vigilax,5040003,1.0,,,
163518,Pimephales vigilax,5040004,1.0,,1.0,1.0
163518,Pimephales vigilax,5040006,,,1.0,1.0
163518,Pimephales vigilax,5050006,,,1.0,1.0
163518,Pimephales vigilax,5050008,,,1.0,1.0
163518,Pimephales vigilax,5060001,1.0,,1.0,1.0
163518,Pimephales vigilax,5060002,1.0,,1.0,1.0
163518,Pimephales vigilax,5060003,1.0,,1.0,
163518,Pimephales vigilax,5070101,,1.0,,
163518,Pimephales vigilax,5070201,,1.0,1.0,1.0
163518,Pimephales vigilax,5070202,,,1.0,1.0
163518,Pimephales vigilax,5070203,1.0,,1.0,1.0
163518,Pimephales vigilax,5070204,,,1.0,1.0
163518,Pimephales vigilax,5080002,1.0,,,
163518,Pimephales vigilax,5080003,1.0,,,
163518,Pimephales vigilax,5090101,,,1.0,1.0
163518,Pimephales vigilax,5090103,1.0,,1.0,1.0
163518,Pimephales vigilax,5090104,,,1.0,1.0
163518,Pimephales vigilax,5090201,1.0,,1.0,1.0
163518,Pimephales vigilax,5090202,1.0,,1.0,1.0
163518,Pimephales vigilax,5090203,1.0,,1.0,1.0
163518,Pimephales vigilax,5100101,1.0,,1.0,1.0
163518,Pimephales vigilax,5100201,,,,1.0
163518,Pimephales vigilax,5100202,,,1.0,1.0
163518,Pimephales vigilax,5100204,1.0,,1.0,1.0
163518,Pimephales vigilax,5100205,,,1.0,1.0
163518,Pimephales vigilax,5110001,1.0,,1.0,1.0
163518,Pimephales vigilax,5110002,,,1.0,1.0
163518,Pimephales vigilax,5110003,1.0,,1.0,1.0
163518,Pimephales vigilax,5110004,,,1.0,1.0
163518,Pimephales vigilax,5110005,1.0,,1.0,1.0
163518,Pimephales vigilax,5110006,,,1.0,1.0
163518,Pimephales vigilax,5120101,1.0,,1.0,
163518,Pimephales vigilax,5120103,1.0,,,
163518,Pimephales vigilax,5120105,1.0,,1.0,
163518,Pimephales vigilax,5120106,,,,1.0
163518,Pimephales vigilax,5120107,1.0,,1.0,
163518,Pimephales vigilax,5120108,1.0,,1.0,1.0
163518,Pimephales vigilax,5120109,1.0,,1.0,1.0
163518,Pimephales vigilax,5120111,1.0,,1.0,1.0
163518,Pimephales vigilax,5120112,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,5120113,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,5120114,1.0,,1.0,1.0
163518,Pimephales vigilax,5120115,1.0,,1.0,
163518,Pimephales vigilax,5120201,1.0,,1.0,
163518,Pimephales vigilax,5120202,1.0,,1.0,1.0
163518,Pimephales vigilax,5120203,,,1.0,1.0
163518,Pimephales vigilax,5120205,,,1.0,
163518,Pimephales vigilax,5120206,1.0,,1.0,
163518,Pimephales vigilax,5120207,1.0,,,
163518,Pimephales vigilax,5120208,1.0,,1.0,1.0
163518,Pimephales vigilax,5120209,1.0,,,1.0
163518,Pimephales vigilax,5130103,1.0,,1.0,1.0
163518,Pimephales vigilax,5130104,1.0,,,
163518,Pimephales vigilax,5130105,,,1.0,1.0
163518,Pimephales vigilax,5130106,,,1.0,1.0
163518,Pimephales vigilax,5130108,,,1.0,1.0
163518,Pimephales vigilax,5130201,,,1.0,1.0
163518,Pimephales vigilax,5130202,1.0,,1.0,1.0
163518,Pimephales vigilax,5130203,,,,1.0
163518,Pimephales vigilax,5130204,,,1.0,1.0
163518,Pimephales vigilax,5130205,,,1.0,1.0
163518,Pimephales vigilax,5130206,,,1.0,1.0
163518,Pimephales vigilax,5140101,,,1.0,1.0
163518,Pimephales vigilax,5140102,1.0,,1.0,1.0
163518,Pimephales vigilax,5140103,1.0,,1.0,1.0
163518,Pimephales vigilax,5140104,1.0,,1.0,1.0
163518,Pimephales vigilax,5140201,1.0,,1.0,1.0
163518,Pimephales vigilax,5140202,,,1.0,1.0
163518,Pimephales vigilax,5140203,1.0,,1.0,1.0
163518,Pimephales vigilax,5140204,1.0,,1.0,1.0
163518,Pimephales vigilax,5140205,,,1.0,1.0
163518,Pimephales vigilax,5140206,1.0,,1.0,1.0
163518,Pimephales vigilax,6010101,,,1.0,1.0
163518,Pimephales vigilax,6010102,,,1.0,1.0
163518,Pimephales vigilax,6010103,,,1.0,1.0
163518,Pimephales vigilax,6010104,,,1.0,1.0
163518,Pimephales vigilax,6010105,,,1.0,1.0
163518,Pimephales vigilax,6010106,,,1.0,1.0
163518,Pimephales vigilax,6010107,1.0,,1.0,1.0
163518,Pimephales vigilax,6010108,1.0,,1.0,1.0
163518,Pimephales vigilax,6010201,,1.0,1.0,1.0
163518,Pimephales vigilax,6010204,1.0,,1.0,1.0
163518,Pimephales vigilax,6010205,,1.0,1.0,1.0
163518,Pimephales vigilax,6010206,1.0,,1.0,1.0
163518,Pimephales vigilax,6010207,,,1.0,1.0
163518,Pimephales vigilax,6020001,,,1.0,1.0
163518,Pimephales vigilax,6020002,,,1.0,1.0
163518,Pimephales vigilax,6020004,1.0,,1.0,1.0
163518,Pimephales vigilax,6030001,1.0,,1.0,1.0
163518,Pimephales vigilax,6030002,1.0,,1.0,1.0
163518,Pimephales vigilax,6030003,,,1.0,1.0
163518,Pimephales vigilax,6030004,1.0,,1.0,1.0
163518,Pimephales vigilax,6030005,1.0,,1.0,1.0
163518,Pimephales vigilax,6030006,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,6040001,1.0,,1.0,1.0
163518,Pimephales vigilax,6040002,,1.0,1.0,1.0
163518,Pimephales vigilax,6040003,1.0,,1.0,1.0
163518,Pimephales vigilax,6040004,,,1.0,
163518,Pimephales vigilax,6040005,,,1.0,1.0
163518,Pimephales vigilax,6040006,1.0,,1.0,1.0
163518,Pimephales vigilax,7010206,1.0,,1.0,
163518,Pimephales vigilax,7020001,,,1.0,
163518,Pimephales vigilax,7020012,1.0,,1.0,
163518,Pimephales vigilax,7030005,,,,1.0
163518,Pimephales vigilax,7040001,1.0,,1.0,1.0
163518,Pimephales vigilax,7040003,1.0,,1.0,1.0
163518,Pimephales vigilax,7040005,,,1.0,1.0
163518,Pimephales vigilax,7040006,1.0,,1.0,1.0
163518,Pimephales vigilax,7040007,,,1.0,1.0
163518,Pimephales vigilax,7040008,1.0,,,
163518,Pimephales vigilax,7050005,1.0,,1.0,1.0
163518,Pimephales vigilax,7050007,,,1.0,1.0
163518,Pimephales vigilax,7060001,1.0,,1.0,1.0
163518,Pimephales vigilax,7060002,,,1.0,
163518,Pimephales vigilax,7060003,1.0,,1.0,1.0
163518,Pimephales vigilax,7060004,1.0,,,
163518,Pimephales vigilax,7060005,1.0,,1.0,1.0
163518,Pimephales vigilax,7060006,1.0,,,
163518,Pimephales vigilax,7070002,,,,1.0
163518,Pimephales vigilax,7070003,1.0,,1.0,1.0
163518,Pimephales vigilax,7070004,,,1.0,
163518,Pimephales vigilax,7070005,1.0,,1.0,1.0
163518,Pimephales vigilax,7070006,,,1.0,1.0
163518,Pimephales vigilax,7080101,1.0,,1.0,1.0
163518,Pimephales vigilax,7080102,1.0,,,1.0
163518,Pimephales vigilax,7080103,1.0,,,1.0
163518,Pimephales vigilax,7080104,1.0,,1.0,1.0
163518,Pimephales vigilax,7080105,,,1.0,
163518,Pimephales vigilax,7080107,1.0,,,1.0
163518,Pimephales vigilax,7080201,1.0,,,1.0
163518,Pimephales vigilax,7080202,,,,1.0
163518,Pimephales vigilax,7080204,1.0,,,1.0
163518,Pimephales vigilax,7080205,1.0,,1.0,1.0
163518,Pimephales vigilax,7080206,,,1.0,1.0
163518,Pimephales vigilax,7080208,1.0,,1.0,
163518,Pimephales vigilax,7080209,1.0,,1.0,1.0
163518,Pimephales vigilax,7090001,,,1.0,
163518,Pimephales vigilax,7090003,1.0,,1.0,1.0
163518,Pimephales vigilax,7090004,1.0,,1.0,1.0
163518,Pimephales vigilax,7090005,1.0,,1.0,1.0
163518,Pimephales vigilax,7090007,1.0,,1.0,
163518,Pimephales vigilax,7100002,,,1.0,1.0
163518,Pimephales vigilax,7100003,,,1.0,1.0
163518,Pimephales vigilax,7100004,1.0,,1.0,1.0
163518,Pimephales vigilax,7100005,,,,1.0
163518,Pimephales vigilax,7100006,1.0,,1.0,1.0
163518,Pimephales vigilax,7100007,1.0,,1.0,
163518,Pimephales vigilax,7100008,1.0,,,1.0
163518,Pimephales vigilax,7100009,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,7110001,1.0,,1.0,1.0
163518,Pimephales vigilax,7110002,,,1.0,1.0
163518,Pimephales vigilax,7110003,1.0,,1.0,1.0
163518,Pimephales vigilax,7110004,1.0,,1.0,1.0
163518,Pimephales vigilax,7110005,,,1.0,1.0
163518,Pimephales vigilax,7110006,1.0,,1.0,1.0
163518,Pimephales vigilax,7110007,1.0,,1.0,1.0
163518,Pimephales vigilax,7110008,1.0,,1.0,1.0
163518,Pimephales vigilax,7110009,1.0,,1.0,1.0
163518,Pimephales vigilax,7120001,1.0,,1.0,1.0
163518,Pimephales vigilax,7120002,1.0,,1.0,1.0
163518,Pimephales vigilax,7120004,,,1.0,
163518,Pimephales vigilax,7120005,1.0,,1.0,1.0
163518,Pimephales vigilax,7120006,1.0,,1.0,1.0
163518,Pimephales vigilax,7120007,1.0,,1.0,1.0
163518,Pimephales vigilax,7130001,1.0,,1.0,1.0
163518,Pimephales vigilax,7130002,1.0,,1.0,
163518,Pimephales vigilax,7130003,,,1.0,1.0
163518,Pimephales vigilax,7130004,1.0,,1.0,1.0
163518,Pimephales vigilax,7130005,1.0,,1.0,
163518,Pimephales vigilax,7130006,1.0,,1.0,1.0
163518,Pimephales vigilax,7130007,1.0,,1.0,1.0
163518,Pimephales vigilax,7130008,1.0,,1.0,1.0
163518,Pimephales vigilax,7130009,1.0,,1.0,1.0
163518,Pimephales vigilax,7130010,1.0,,1.0,
163518,Pimephales vigilax,7130011,1.0,,1.0,1.0
163518,Pimephales vigilax,7130012,1.0,,,
163518,Pimephales vigilax,7140101,1.0,,1.0,1.0
163518,Pimephales vigilax,7140102,,,1.0,1.0
163518,Pimephales vigilax,7140103,,,1.0,1.0
163518,Pimephales vigilax,7140104,,,1.0,1.0
163518,Pimephales vigilax,7140105,1.0,,1.0,1.0
163518,Pimephales vigilax,7140106,1.0,,1.0,1.0
163518,Pimephales vigilax,7140107,,1.0,1.0,1.0
163518,Pimephales vigilax,7140108,1.0,,,1.0
163518,Pimephales vigilax,7140201,1.0,,1.0,1.0
163518,Pimephales vigilax,7140202,1.0,,1.0,1.0
163518,Pimephales vigilax,7140203,1.0,,1.0,
163518,Pimephales vigilax,7140204,1.0,,1.0,1.0
163518,Pimephales vigilax,8010100,1.0,,1.0,1.0
163518,Pimephales vigilax,8010201,1.0,,1.0,1.0
163518,Pimephales vigilax,8010202,1.0,,1.0,1.0
163518,Pimephales vigilax,8010203,1.0,,1.0,1.0
163518,Pimephales vigilax,8010204,1.0,,1.0,1.0
163518,Pimephales vigilax,8010205,1.0,,,
163518,Pimephales vigilax,8010207,1.0,,1.0,1.0
163518,Pimephales vigilax,8010208,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8010209,1.0,,1.0,1.0
163518,Pimephales vigilax,8010210,1.0,,1.0,1.0
163518,Pimephales vigilax,8010211,,,,1.0
163518,Pimephales vigilax,8020100,1.0,,,1.0
163518,Pimephales vigilax,8020201,1.0,,1.0,1.0
